customer_id,f_name,l_name,email,address
961,Thomas,Clark,thomas.clark961@email.com,"8854 Main St, Charlotte, NV 30467"
962,Avery,Gonzalez,avery.gonzalez962@email.com,"9739 Main St, San Jose, NV 44044"
963,Amelia,Rodriguez,amelia.rodriguez963@email.com,"2489 Main St, Austin, CA 83794"
964,Emma,Lewis,emma.lewis964@email.com,"5256 Main St, Las Vegas, OH 15928"
965,Olivia,Martinez,olivia.martinez965@email.com,"6822 Main St, Dallas, IL 62724"
966,Elizabeth,Williams,elizabeth.williams966@email.com,"2584 Main St, San Jose, MA 54157"
967,David,Jackson,david.jackson967@email.com,"3384 Main St, San Jose, OR 70075"
968,Mia,Martin,mia.martin968@email.com,"2034 Main St, Houston, MA 85419"
969,Ava,Moore,ava.moore969@email.com,"6385 Main St, Phoenix, TN 43412"
970,Joseph,Perez,joseph.perez970@email.com,"7175 Main St, Miami, NY 81685"
971,Robert,White,robert.white971@email.com,"5059 Main St, New York, MA 57790"
972,Anthony,Williams,anthony.williams972@email.com,"7797 Main St, Indianapolis, MA 71074"
973,Sophia,Ramirez,sophia.ramirez973@email.com,"2809 Main St, San Diego, PA 93020"
974,Daniel,Jones,daniel.jones974@email.com,"6500 Main St, New York, CA 69407"
975,Joseph,Johnson,joseph.johnson975@email.com,"5915 Main St, Seattle, TX 65273"
976,Olivia,Gonzalez,olivia.gonzalez976@email.com,"4064 Main St, Fort Worth, IL 20619"
977,Matthew,Ramirez,matthew.ramirez977@email.com,"1549 Main St, Portland, NC 69056"
978,Anthony,Brown,anthony.brown978@email.com,"2955 Main St, Houston, CO 20849"
979,Thomas,Perez,thomas.perez979@email.com,"5776 Main St, Chicago, CA 19574"
980,Evelyn,Johnson,evelyn.johnson980@email.com,"1666 Main St, Nashville, PA 86734"
981,Michael,Perez,michael.perez981@email.com,"2292 Main St, Jacksonville, AZ 82658"
982,John,Martin,john.martin982@email.com,"6969 Main St, San Jose, AZ 79022"
983,Richard,Harris,richard.harris983@email.com,"7486 Main St, San Diego, MA 77823"
984,Michael,Davis,michael.davis984@email.com,"4877 Main St, Las Vegas, TN 33203"
985,Harper,Clark,harper.clark985@email.com,"3957 Main St, Boston, AZ 63287"
986,Harper,Garcia,harper.garcia986@email.com,"4253 Main St, San Jose, OR 21904"
987,Matthew,Lopez,matthew.lopez987@email.com,"7462 Main St, Columbus, FL 83582"
988,Emily,Ramirez,emily.ramirez988@email.com,"2591 Main St, San Diego, PA 54772"
989,Olivia,Jackson,olivia.jackson989@email.com,"2845 Main St, Detroit, NC 53028"
990,Charles,Williams,charles.williams990@email.com,"656 Main St, San Diego, TN 61280"
991,Emma,Ramirez,emma.ramirez991@email.com,"5965 Main St, Columbus, OR 39476"
992,Mark,Sanchez,mark.sanchez992@email.com,"7884 Main St, Chicago, MI 25716"
993,Thomas,Thompson,thomas.thompson993@email.com,"3062 Main St, Los Angeles, CA 86329"
994,Matthew,Perez,matthew.perez994@email.com,"7207 Main St, Miami, OR 59552"
995,Avery,Harris,avery.harris995@email.com,"5470 Main St, Philadelphia, TN 10919"
996,Ava,Taylor,ava.taylor996@email.com,"5430 Main St, Seattle, NY 28363"
997,Matthew,Brown,matthew.brown997@email.com,"908 Main St, Fort Worth, NV 37662"
998,Abigail,Perez,abigail.perez998@email.com,"6919 Main St, New York, TX 37717"
999,Elizabeth,Ramirez,elizabeth.ramirez999@email.com,"702 Main St, Charlotte, WA 60484"
1000,Elizabeth,Miller,elizabeth.miller1000@email.com,"2788 Main St, Los Angeles, CA 18559"
